geneSymbol logFC P.Value adj.P.Val
B230312A22Rik -0.13833145714729 0.147757410149775 0.186343246675515
Acox2 -0.171377145953755 0.147877267206627 0.186474846702988
Cxcl12 0.116483080795564 0.147961424126975 0.186561405591578
Gm15500 0.0837073806950368 0.148223969378321 0.186872848791603
Reep6 0.130613686890076 0.148388805071748 0.187061052624779
Dtx3 -0.126142532843754 0.148430543696566 0.187094055340797
Letmd1 -0.107129111125995 0.14878381810192 0.187519695280954
Aif1 0.170261702530401 0.149049267695291 0.187834567599652
Rpa3 0.186999874097941 0.149301519641677 0.188132743758898
Commd1 0.10932980958306 0.149408915304719 0.188248345194807
Dynlt3 0.0769049025454924 0.149609728513262 0.18848161187763
Rpl31 -0.122401910192674 0.149842077352777 0.188754554804854
Ccdc3 -0.105671283234772 0.150035157588395 0.188977979470038
Sft2d1 -0.102382735105209 0.150054436449404 0.188982467354848
Tpd52l1 -0.151573216541482 0.150499956511063 0.18952371735737
Dnase1l3 -0.222818801764789 0.150548566698479 0.189565080057509
Bbs2 -0.0968881218615328 0.150729290757647 0.189772769485991
Ctns 0.118805967925071 0.150949288641883 0.190029857194163
Rplp2-ps1 -0.131075170833426 0.151089575064768 0.190186552931418
Gm15427 -0.163010085950743 0.151112232222062 0.190195163540956
R3hdm2 0.0850246097754899 0.151146728572467 0.190218672012968
Rnpep 0.138194169394096 0.151300214944758 0.190391909241389
Bcl9l 0.244981880600271 0.151480640458115 0.190599006122092
Acvr2a 0.105415928115606 0.152073585158687 0.191325053518854
Zfp397 0.174256985802306 0.152158269918092 0.191411569804902
Usp2 0.525590433747307 0.152758250402397 0.192146230239417
Gimap4 0.14087551386466 0.152775992078898 0.192148447311865
Gm12231 -0.119938406082428 0.152882166490956 0.192261875345508
Znrf3 0.103175322762174 0.153025505050181 0.192422011735692
Rps12-ps3 -0.211270651161385 0.153042608056038 0.192423396264519
AI606181 0.10157728270506 0.153620612982107 0.193129939478289
Itga9 0.163757123803544 0.153768434197268 0.193295569853873
Dcaf12l1 -0.128860098881894 0.154098090891763 0.193689719135931
Bclaf1 0.177878236288289 0.154236020231758 0.193842824340184
H3f3c 0.138016998436416 0.154446566542097 0.194087152541407
Rpl10 0.10250433502625 0.154482356528813 0.19411184297377
Slfn2 0.231618554520162 0.154556705400936 0.194184973612606
Slc22a7 0.240748730386014 0.154638350072248 0.194267254452443
Gm12657 0.110642770476931 0.154972209380217 0.194666334252283
Tnfrsf14 0.188040817294273 0.15504920948259 0.19474271402007
Zfp709 0.0904475410576037 0.155132198978008 0.194807429484815
Psma2 0.0833678060235492 0.155133134698261 0.194807429484815
Myo7a 0.114737509525457 0.155536022410482 0.195292959119354
Txndc17 0.115036338016395 0.155972340034282 0.195820357998773
Chchd8 0.115308516720366 0.155994749352959 0.195828046870167
Mea1 0.107834493447633 0.156040953529535 0.195865601899025
Psenen 0.118070703438874 0.156213892073927 0.196062211897398
Gcsh 0.148739664417145 0.156535487691331 0.196445339124218
Aff1 0.220289858197057 0.156558013305054 0.19645310549862
Mtfr1 0.0767597130333697 0.156904191497418 0.196866955629846
Dennd2a 0.108568546794087 0.156944630471515 0.196897149861238
9130221H12Rik 0.159231874200364 0.157072304383582 0.197036768225805
1600016N20Rik -0.178271762509255 0.157226031085776 0.197209035548812
1110002L01Rik 0.164897360433924 0.157331563538814 0.197320823065732
Rpl36a-ps1 -0.206817117053522 0.157383866516343 0.19736583531745
Thap1 0.150303505696471 0.157529678589632 0.197528090202328
Bbs4 -0.114947623256889 0.157781307570384 0.197822982330713
Tbx3 0.272767256184493 0.15785224734944 0.197891292157738
Zswim4 0.142206195929833 0.157894391689038 0.197923492136003
2700089E24Rik -0.113118820274717 0.15825959486584 0.198360603321006
Hs3st3a1 0.0874768057090989 0.158321154612946 0.198417080168908
Capn1 0.130299941009835 0.158484355753473 0.198600914749428
Ttc38 0.118537502896958 0.158923866679151 0.199130925999457
Gm13157 0.100817664858515 0.159376820197187 0.199677668563364
Agpat2 0.103778650689179 0.159412052028423 0.199701002775475
Atp1b1 0.248247168345989 0.159440391882555 0.199715699207055
Rpl5 0.0785452051261357 0.159609756900086 0.199907022885484
Slc25a46 -0.0734649529388238 0.159794184416544 0.200088142870326
Gm4540 -0.231003356088138 0.15979480493354 0.200088142870326
Gm10268 -0.112902999529625 0.159804284750654 0.200088142870326
Foxa1 0.264779892291937 0.159880585768376 0.200162836425271
Ybey 0.0893492074383471 0.160154326611198 0.200484673901692
Abcc10 -0.121681082638579 0.160311208030977 0.200660172433902
Bcl2l14 0.0675065460840909 0.160391334235322 0.200739570584903
Tmem106b -0.228110690886928 0.160426037133942 0.200762108079473
Ndrg3 0.0835314103409637 0.160452767219188 0.200774664496434
Aqp4 -0.188499630284849 0.161139649004301 0.201613180655158
Stx17 0.0985410222663106 0.161284398778013 0.201773293311028
Srsf11 0.237402324770831 0.161309493485676 0.201783694909524
Cep110 0.266413646497242 0.161930160166124 0.2025390239232
Gm7110 0.119204094151959 0.162010934561729 0.20261897952208
Gm16573 -0.640805698605064 0.162594164479393 0.203327249153983
Gpc4 0.0948740675002107 0.162790189592326 0.203551214500127
Hist1h4i 0.192335450670475 0.16287236786987 0.203632795137782
Msh3 -0.0856719747146628 0.163063245618202 0.203850247277147
Gm15887 -0.207015851947268 0.163244061757814 0.204055077197268
Stard8 -0.106168145187205 0.16330216098102 0.204106484336012
Evi5 -0.0916746365887429 0.163343984472588 0.204126191810772
Slc25a13 0.0979147291461757 0.163351878901876 0.204126191810772
Synrg 0.0761443647744959 0.163685471790986 0.204521799489464
Tek 0.112798138090279 0.163855349904203 0.204712787802394
Atg14 0.109215884233411 0.163920982038312 0.204773510181872
Lamc3 -0.146017338652519 0.16394719684646 0.204784984115372
Neil1 0.104461657355641 0.164040214817517 0.204879890234799
Dusp6 0.401495007948589 0.164129587257372 0.204970223986905
Adrb2 0.139650804924958 0.16415064584794 0.204975235339718
Sh3tc1 -0.0752753997679089 0.164178586730186 0.204988838690737
Grem2 -0.217093341765895 0.164267853006034 0.205079000456557
BC024659 -0.155865525869797 0.164552895666362 0.205413533726566
Ptrh2 0.0987969569915648 0.164715019192269 0.205594571910632
Coro1a 0.161126652233039 0.165058484504572 0.206001896851839
Crot 0.236584529604909 0.165163912529232 0.206112084699462
Mrps18a 0.12343745124648 0.165316098341545 0.206280593811049
Dak 0.187432512877675 0.165485674006492 0.206470764674005
Rpl5-ps1 0.0695576824028468 0.166093956522337 0.207208198690849
Fbxo21 -0.350645683794949 0.166392602531819 0.207559237079369
Gm10072 -0.126055813758085 0.166416330841971 0.207567304052972
Rps14 -0.125227747872151 0.16658086773357 0.207750978479173
Rnf123 -0.107744123632814 0.167171927781216 0.208466497103508
Clta 0.0979856373982315 0.167227669016507 0.208514384065066
Sp100 -0.0987443840463483 0.167476077992301 0.208802471524875
Rspo3 0.151682543439677 0.167620465623746 0.208960823048471
Tmem134 -0.0809599142999495 0.167849229567656 0.209212515359259
3830406C13Rik -0.147615363000706 0.167857159932318 0.209212515359259
4930420K17Rik -0.146574113986033 0.167962057765861 0.209321561263808
Tmem55b 0.0933424137973229 0.168143745066431 0.209526272997288
Marcks 0.144805543903143 0.168283840110128 0.209679118985006
Ccdc23 -0.143733683027237 0.168496824835149 0.209922743332228
Nfs1 0.0896563655956299 0.16864030223998 0.210079730077257
Mri1 -0.135971003659282 0.168996912578637 0.210502162187499
Raf1 0.115700687565595 0.169204843571753 0.210739331325773
BC057079 0.0926071495499938 0.169353799318122 0.210903007125146
Zfp579 -0.133141266000819 0.169536544965988 0.211108724574506
Pias3 0.0843844037602017 0.169664271733518 0.211245896417017
Zfp629 -0.128383984756847 0.170507684111344 0.212262465993619
Rpl36a -0.16972838558177 0.170516043367847 0.212262465993619
Hcls1 0.168171429783968 0.170697114252183 0.212465872982351
Fbxl12 -0.160866707810907 0.171246688636827 0.213127864920083
Tomm40l 0.16077573905966 0.171917491686596 0.21394058134444
Gm6421 0.141842845835571 0.171939504195101 0.213945833810647
D630037F22Rik -0.0903763723902921 0.172387473050614 0.214481051570992
Pls3 0.145873879643427 0.172486359968316 0.214581882745603
G0s2 -0.497543775477011 0.172701095832569 0.214826800184818
Rnf39 -0.154250148310395 0.172898501764464 0.215050112093264
Armc10 0.0812702424953409 0.173193565746468 0.215394831740746
Thap6 0.0848895235621565 0.173318796425874 0.215528286144895
Cblb 0.0965214169362651 0.17350520956673 0.215727289618555
Cyp26a1 -0.32697843704485 0.173514706460762 0.215727289618555
Pttg1ip -0.0775025576073043 0.173533604158286 0.215728480306357
Gm13991 -0.0998540607779512 0.173614180329384 0.21580633848055
Klhl20 0.07380597972092 0.17405451812024 0.21633132613911
Faim 0.0920578569007695 0.174096579334016 0.216361240852785
Chuk -0.0723812163224347 0.174232095142814 0.216507279538322
B4galnt3 0.0936423534021149 0.174307110854995 0.216578116142934
Swi5 0.119601063988854 0.174428623960467 0.216706705560969
Cebpe 0.201795032362868 0.1744972344334 0.216769550006367
Mrpl11 0.139330994745849 0.174540527537944 0.21680011073141
Gab1 -0.114794817191977 0.174557893729856 0.21680011073141
Notch1 -0.0994560927784767 0.175186286098598 0.217558100829871
Wipf1 0.100166610935307 0.175493675654696 0.217917332687704
Ctnnbip1 -0.141656150802314 0.175514571880942 0.217920777167613
Ube2i 0.123883976227899 0.175574281515942 0.217971073182596
Bcat2 -0.119636311323317 0.175591333548425 0.217971073182596
Dmxl2 0.154176586974403 0.175786447175399 0.218190754261372
Mup6 -0.210601947254821 0.175855021918369 0.218253342818493
Smg1 0.224517733930399 0.175888880695634 0.218272836982972
Fam63b -0.160086866473688 0.176044451889503 0.218443353004981
Rpp40 -0.0680582476002182 0.176139422443329 0.218538645778068
Aph1b 0.0749890151243009 0.176236375366131 0.218636378188148
Arid3a 0.0827574693641116 0.177080449349981 0.219660862743297
Rpl7a-ps10 0.184825408909397 0.177110011230472 0.219674872103808
2410003K15Rik 0.090114420242781 0.177189844067255 0.219751224722437
Mfsd7a -0.0944752847379271 0.17723250958041 0.219781471352422
Gm129 -0.175468148186156 0.177506666549193 0.22009874873727
Adora2a 0.0788744998487829 0.177617025398182 0.220212880751948
Eml5 0.0812249010152186 0.177765082789978 0.220373723767988
Hps3 0.0860212901449423 0.177978990968824 0.220616159818586
Dnajc25 0.0797184931735897 0.178338320833173 0.221038786643878
Dennd1a 0.0992756021361905 0.178450958148387 0.221155598447321
Ddx3y 0.109886711582931 0.178761814810008 0.221518015569903
Cryl1 -0.25586501882949 0.179269097748916 0.222117751552664
1110003E01Rik 0.136647390454276 0.17928273568151 0.222117751552664
Creb3l1 0.169537469339001 0.179332335713763 0.222156313686824
Rps23 -0.108983816432541 0.179612295638915 0.222477537822302
1110002N22Rik -0.100213892213397 0.179628641556485 0.222477537822302
Man1a 0.111654244828302 0.179709985533406 0.222555363134831
Btc 0.163337825656164 0.179947451873193 0.222826496630125
Dact1 0.117482610918492 0.180608253293783 0.223621730421925
Slc26a11 0.0772054746346638 0.180927931099205 0.223994478685056
Zfp395 -0.243640761954377 0.181114727453058 0.224202655715774
Abcd4 -0.316050923048331 0.181198097671176 0.224282771435501
Gm5555 0.113380476506062 0.18146508686453 0.224590126548577
B3gat3 -0.156274790473582 0.181626258754786 0.224766467173644
Stau2 0.0718457627056373 0.181671699070683 0.224799565890612
Mospd3 0.117538295204601 0.181770775217043 0.224899019650678
Ssu72 0.0764417826261252 0.182098082977867 0.225280807387742
Fgd6 -0.169857934525304 0.182243537183072 0.225421586149189
Ttpa 0.17526365221596 0.182249368860076 0.225421586149189
Gm7292 0.258882821793384 0.182354519869052 0.22552844815647
Rapgef4 0.345785897640067 0.182455806741179 0.225630509673249
Hnrnpd -0.126203562796972 0.182684950434261 0.225890645652646
Cbr4 -0.112834974161138 0.183021512005475 0.226283537103212
Epm2aip1 0.165373608182624 0.1831797314282 0.226455872357778
Prpf8 0.118431990865204 0.184247649267356 0.227752670892265
Ndufs1 -0.0768782206319338 0.184473888033813 0.228008891315304
Eif2s3y -0.0877145785624376 0.184587162606808 0.228125450189812
Slc30a1 0.204821109605963 0.184859432248295 0.228438461903786
Gm3724 -0.109251135304062 0.185082902164322 0.228691111644675
Tle1 -0.180447808110948 0.185194037422625 0.228804921402143
Snx14 0.0678264021357058 0.185298617569054 0.228910609848764
Zbtb44 0.0990762866814876 0.18550813389653 0.229145897288729
Zfp187 0.201222643140673 0.185609591322348 0.229247672108796
Psmf1 0.0932323057589874 0.18575147611312 0.229390601959705
Fam58b 0.129625261467953 0.185778036925934 0.229390601959705
Stambp -0.0863142695960226 0.185782542410443 0.229390601959705
Jag1 0.0727420227549105 0.185814163622077 0.229406090098099
Brms1 0.108205638382331 0.185846039280006 0.229421889163543
Acp6 -0.0991923659503851 0.185953159102765 0.229530562329168
C920025E04Rik 0.114671116989375 0.186007463095513 0.229574026862727
Bok -0.211244426749791 0.186167585958572 0.229748072778308
Ccrl2 0.0947845901472312 0.186203069317396 0.229768282046351
Fdxr -0.125175576266168 0.186277743204668 0.229836841990163
6430571L13Rik 0.0905138327605805 0.186499142111888 0.230083090662235
Prpsap2 -0.124572714834391 0.18653842501025 0.230083090662235
Zfp454 0.100914121520313 0.186551141618988 0.230083090662235
Ehmt1 0.117478937615661 0.186553857293704 0.230083090662235
Zfp109 0.10631636624891 0.18690062602386 0.230487132390208
Zfp235 0.118903097235167 0.186980795502467 0.230562352944746
Aqp1 0.269903138634692 0.187465294821029 0.231136078152658
Gcfc1 0.184114626265108 0.188138627349596 0.231942484506755
Ccng2 -0.22033098728309 0.188278521389883 0.232091155275586
Arhgef10l 0.187526254684681 0.188384220934789 0.232186625272527
Gm15446 0.092547734817983 0.188394586510108 0.232186625272527
Senp8 0.0921240791558849 0.188506855891702 0.232301182834363
Fam126b -0.102890008057039 0.188555268154371 0.232337032437372
Ctdsp2 0.141643880928344 0.188629601685581 0.232404811502983
AA986860 0.433767433482258 0.189021844245694 0.232864222626214
Rps28 -0.173593329446598 0.18911447351432 0.232954470806156
Fitm2 0.108720496541969 0.189268348305612 0.233120136062172
Slc26a1 -0.183340741048156 0.189314444406495 0.233153030928728
2210418O10Rik 0.106214681628942 0.189585917647284 0.233463457215421
Trmt11 0.101876403699286 0.189994240150532 0.233942324166511
Gm10309 0.081750985647728 0.190216176596799 0.234191617034556
Cox7a2 -0.112099764900628 0.190464171413071 0.234472938292607
Gabbr2 0.206874624936245 0.190508523553655 0.234503531142666
4933407H18Rik 0.107062063615962 0.190862049959981 0.234914652074593
Daglb -0.120582502111257 0.190995396033805 0.235047666862266
Cab39l -0.174351544195419 0.191009214185286 0.235047666862266
Ugp2 -0.15022741344751 0.19134187289797 0.235432929663162
Fam109a 0.153082855510444 0.191748783791921 0.235909466451591
Cybasc3 0.130993056716789 0.192273728179352 0.236531108067182
Ctsa 0.110113442475243 0.192574695468953 0.236877118761678
Nr6a1 -0.1014903723148 0.192717525186217 0.23702856094551
Sort1 -0.108911416401673 0.192768380174008 0.237066861484194
Hmgcr -0.373379992338226 0.192832823465087 0.237121863397859
Fbxo46 -0.0936304825895469 0.193179270912797 0.237523592303311
Sipa1l3 0.107716422372865 0.193202655820208 0.237528058096105
Pigw 0.117430155812585 0.193408848439306 0.237757248260341
Taf7 -0.0990935236656891 0.193432369896973 0.237761857100184
Ptrf 0.109163574933087 0.193888473850839 0.238298129400689
Mob2 0.102506083372764 0.194443015597207 0.238955264441126
Rpl3-ps2 -0.118775714790762 0.194989321868961 0.239588814575157
Atp6v1f -0.10127885544019 0.194998397359423 0.239588814575157
9430008C03Rik 0.148120911072016 0.195261995634523 0.239888179148461
Tmbim4 0.0912287744072682 0.195826099739442 0.240556629826008
Rab3il1 0.0982537438703505 0.195909899717157 0.240634989182718
Elk4 0.104168855342216 0.195956198105186 0.240667274253381
Retsat -0.16640327885181 0.195996445351769 0.240692121666158
Klf11 -0.265871650541902 0.196037735894582 0.240718245086526
Clec7a 0.137679887015445 0.19617563133755 0.240862973946706
Prr12 0.0764514595416699 0.196209115735954 0.240879491242966
Akap12 0.0762148986363985 0.196322748801608 0.240994391010549
Atp5o -0.103469789716928 0.196615453661521 0.241329063007021
Rbl2 -0.105268379854329 0.197406933865951 0.242275809322113
1110049F12Rik -0.103294957309104 0.197764056401842 0.242686372765891
Amotl2 -0.173629754691516 0.197781825622098 0.242686372765891
Scaper 0.0680522724444953 0.198153132776863 0.243117173925291
Hadh 0.103200773540112 0.19820371069454 0.243154419618634
Lrrc46 -0.122019336733536 0.198434208416897 0.2434123590955
Vgll4 0.20037642138618 0.198794941218505 0.243829984511681
Shprh 0.0743501563341108 0.19918958718529 0.244289116359318
Nr1i3 -0.388190295517798 0.19932651898364 0.244429101274954
Mll5 0.175420958131389 0.199344382220663 0.244429101274954
Arl3 0.0991623849255889 0.199549832240229 0.244640887753703
Atp5g1 -0.0808700175598709 0.199557793594684 0.244640887753703
Bcl2l1 -0.190862990937621 0.199720273012667 0.244815115492081
Use1 -0.0821862571994898 0.199796645247179 0.244862182937746
Cnksr3 0.128772872403868 0.199799396173402 0.244862182937746
Tm2d1 0.111444159481445 0.200089955356345 0.245193285759712
Bin3 -0.106834692865824 0.200355462087417 0.245493624577255
Wdr4 0.128351305388315 0.200769964892605 0.245976447053854
Slc39a10 0.110358871957598 0.201167320733553 0.246438165425934
Chst15 -0.172736319146489 0.201239495201491 0.246501469878571
Rec8 -0.112267717911735 0.20136355763661 0.246628313361197
Abhd15 -0.252659925305673 0.20141987560294 0.246672166628512
Cox17 -0.122226401231403 0.201455534546887 0.246690713128952
Agxt2l2 0.0693364586605733 0.201692356096705 0.246933107365072
Fzd5 -0.110202646605933 0.201694551396236 0.246933107365072
BC057022 -0.162303168833017 0.202118049413717 0.247426401730627
Ttll8 0.0889276539816029 0.202270584309772 0.247587925114516
Fam43a -0.156603873815187 0.202794546070618 0.248204011857423
Atf4 0.182706890828813 0.202834297372039 0.248227399338364
Grb14 0.0840629229818428 0.203232864970709 0.248689854612067
Ldlrap1 0.110262538488837 0.203411646936114 0.248870895174792
H3f3a 0.0811402415650573 0.203422206126655 0.248870895174792
Nedd8 0.106207238388021 0.203717666907805 0.249207013689355
Fads2 0.112682537555293 0.203835995415725 0.249326400658539
Chic2 -0.121338132718104 0.203879182207117 0.249353861476869
Ntn4 -0.115317791762232 0.203914853186996 0.249372125452418
Grb10 0.0822587052111662 0.203975640186418 0.249386346721309
Mios 0.0912104849126312 0.203986590154311 0.249386346721309
Ogt -0.252719927693754 0.203988699072831 0.249386346721309
Gm5428 0.088784590165881 0.204239688181732 0.249667810347192
Arsk 0.087522920564358 0.204559804643258 0.250019823964408
Copg2 -0.104720254374205 0.204569234759735 0.250019823964408
Sept9 -0.116368026180774 0.205275809739205 0.250857887409953
Ypel2 -0.116599089578887 0.205800204380278 0.251473169156878
Mterfd2 -0.092494869689925 0.205837626241654 0.251493340332848
2900097C17Rik -0.256185414155973 0.205862094316751 0.251497682023664
Apoa5 -0.290498745551095 0.206178236082164 0.251857009621598
1110038D17Rik -0.113364870468396 0.206198108916809 0.251857009621598
Cyp2a12 -0.0613262256239828 0.206382899271013 0.252057115959164
Ndufa11 -0.111464476510297 0.206421585639228 0.252078761786505
Cdkn1c 0.11385869448288 0.206477427807833 0.252121351481437
Ifrd1 0.195489023563973 0.206618569945713 0.252268078342695
D18Ertd653e 0.0897543054181188 0.206734771557137 0.252384327713154
Lyplal1 0.0805530751878045 0.207359537603386 0.253101685858644
Emg1 0.0935069383362466 0.207364474767514 0.253101685858644
Ankrd16 -0.21297082026203 0.207648089757093 0.25340329245549
Eid2b -0.0739368681523219 0.207653725060824 0.25340329245549
March6 0.0910679569205941 0.207943024554702 0.253730580443459
Gm13910 0.106346129482227 0.207997479923412 0.253771275982044
Celf2 0.070596454889294 0.208067545126366 0.253831006406061
Gm12141 0.084663328146906 0.208264355080014 0.254029664094645
Cope 0.112913323821058 0.208272636865622 0.254029664094645
Deb1 -0.137674810199509 0.208481555487116 0.254258692163547
Ppcdc 0.111964775898296 0.208873269511052 0.254710583700476
Furin 0.148361949879408 0.208947540491949 0.254775316813596
Ift27 0.110858674732752 0.209212761173287 0.255068315675539
Rpl9-ps4 0.158556454026716 0.209230259112143 0.255068315675539
Zfp715 0.132939704565497 0.209451606875555 0.255312272952717
Rbm20 0.0615800331500996 0.209900289761574 0.255833264178281
Manbal 0.135779968393497 0.20997570641613 0.255899246949828
Tbc1d22b 0.0650779104673677 0.210426119060528 0.256422180958943
Prox1 0.18886843305704 0.210514796522563 0.256504248473384
BC021614 0.207421080961024 0.210928359296251 0.256982119608655
Fam84a 0.137106214694713 0.210955200895071 0.256988784395018
Fads6 -0.106941115515946 0.211021021065804 0.257042927301083
Nmnat1 0.0749542595582566 0.211383702959234 0.257451851786366
Dtnbp1 0.0856165021751614 0.211399549649778 0.257451851786366
Repin1 0.137438474769274 0.21152128861979 0.25757402487625
Tmem119 0.0902616964649559 0.211626389917827 0.257675915224976
Cdk5 0.0817513438498749 0.211900932489452 0.257984075446558
Gm9858 -0.1181856562527 0.212036422448145 0.25812289734146
Onecut1 0.188124300385161 0.212298163326584 0.258415367345092
Bscl2 0.106026811848066 0.212415277856091 0.258531752653795
Vezf1 0.0835911457209932 0.212766439617076 0.258932945693284
Vipar 0.081220813859284 0.212832484672407 0.258987110725125
Ces1b 0.22469648658145 0.213047513341483 0.259222538493507
Klhl21 -0.241288166694104 0.213085526067371 0.259242558777836
Nostrin 0.182542521919405 0.213139778971805 0.25928233102033
Ccdc111 0.0607326544509325 0.213420416808424 0.259597462282146
Slc30a10 -0.122183800312101 0.213732210057559 0.259950422366961
Gm12191 -0.116520263094998 0.214067881464382 0.260332349778438
1110057K04Rik 0.11072251971251 0.214788189249217 0.26118191684921
Muted 0.10406684703149 0.21485989864902 0.26124269780126
Armcx5 -0.0618648081680844 0.215032259461142 0.261424052704695
Errfi1 0.65488360617448 0.215052534665683 0.261424052704695
Rps6ka1 0.134480230203309 0.215250840952526 0.261638670014568
Slc25a23 0.0995386308149708 0.215337982237059 0.261718135880395
Gm4167 0.0896604766052729 0.215564742175843 0.26195088980568
Pdpr -0.12908888332248 0.215573056591851 0.26195088980568
Sbf2 0.0961558561841855 0.217058387476743 0.263729120885908
Cxcl11 -0.0564084890373606 0.217363410702726 0.264073046443754
Hdac10 -0.0857089568736908 0.217595331889985 0.264328100411867
Rragd 0.0751044187727768 0.217659414366055 0.264379238156749
4931428F04Rik 0.0681346007114565 0.218073275994179 0.26485518067165
AI413582 0.102666869734733 0.218145866733352 0.26491658730242
Mtap7 -0.0833431670648666 0.218550318599353 0.265380953363346
Igfbp2 0.312152922642873 0.219150081314807 0.266082363470371
Rpl9-ps7 0.154274596814759 0.219280318196115 0.266213611944299
Gm2026 0.0577203261839837 0.219958163956508 0.266996148913571
Cd24a -0.188122246240095 0.219969301229667 0.266996148913571
Rpusd3 0.159566225622888 0.220443871986239 0.267545171642564
Gm6055 0.160282718840016 0.220547005388043 0.267643328266345
Dcaf13 0.14134387135876 0.220916935468655 0.268065201716506
Zhx3 0.139626491762141 0.220963115777566 0.268094184968745
Gm14217 -0.0828606449285449 0.220999308310833 0.268111045443682
Celsr1 0.138673026988151 0.221267797561977 0.268409690878924
Gdi1 0.0812938934794678 0.221319600106947 0.268445449998592
Pex3 0.0649741030732831 0.221739494434604 0.268927626886144
Ppm1k -0.187377543219304 0.222071678763267 0.269284004663678
Gm15430 0.156035827890195 0.222078126756731 0.269284004663678
Xiap 0.108054857034187 0.222275251836657 0.269495856355696
Gm10136 -0.166838675921476 0.222499240317003 0.269740232363339
Gm6139 0.0804246137955609 0.222544167018349 0.269767500846335
Mrps26 0.0760913124666369 0.222835999944018 0.270094032791737
Lztfl1 0.0623392633664033 0.222892685074341 0.270135510786026
Kcnc3 0.0850423787918363 0.223041716815453 0.270280063502646
Trafd1 -0.135376965788542 0.223056910619565 0.270280063502646
Eci2 0.162368775981158 0.223080671904463 0.270281620115986
Camta2 0.113927186579674 0.223171563757324 0.270364502738446
Gm13339 -0.139406883899312 0.22320145903685 0.2703734809024
Klhl22 -0.0687002526939891 0.22374147203665 0.271000322445681
Als2 0.129347851578375 0.223815797217139 0.271063043764337
Osgepl1 0.0864469074398231 0.22406990167299 0.271343460988691
Carf 0.0783132657797159 0.224132099815869 0.271391451040764
Eif2c1 0.0588888809325954 0.224224069493965 0.271467814997599
Polr2j 0.0978263053322093 0.224240316538141 0.271467814997599
Ugt1a6b -0.124017043405126 0.224459315067423 0.271697206816393
Arid3b 0.0748567823356418 0.224474989581777 0.271697206816393
Mypop 0.121518384480466 0.224624350199167 0.271850625115236
Wsb1 0.429865314624267 0.224882485781502 0.272135643707615
Tmem175 -0.0948899215613832 0.225479327428435 0.272813946767996
Rasip1 0.0816653961733487 0.225488383944042 0.272813946767996
B230206F22Rik 0.0670521675123846 0.225525457590087 0.272831350857223
Zfp498 0.112910785045112 0.225595807243064 0.272889003329429
Smg6 0.0633548489585092 0.225866391547201 0.273188831055632
Gm8822 0.0963113091147925 0.225926787443185 0.273234397968853
Atrnl1 0.0982390009775362 0.226234638662565 0.27357919649209
Avpi1 0.114797056703122 0.22673317789314 0.2741544961453
Rdh10 -0.0868295726675679 0.226799193422512 0.274206746521788
Foxo4 0.0759139210270443 0.226964525051706 0.274351802211566
Sgms2 -0.174259101668421 0.226964800698599 0.274351802211566
Slc43a3 0.158423275316318 0.227003201510692 0.27437064008102
Atmin 0.078488499281292 0.227498727287621 0.274941929209411
Fetub -0.120505027502018 0.228059291016702 0.275591696761716
Adcy4 0.0697147185856445 0.228174632663044 0.275703371962731
Pias4 0.0763406793619477 0.22873662407886 0.276354657344348
Ccdc28b 0.105695478969248 0.228875876624419 0.276495119189134
Ttc7 0.168117979068033 0.229015606636164 0.276636129563021
Ormdl2 -0.0863622844137746 0.229875641763612 0.277647106489296
Tardbp 0.0958421915171606 0.229996482225547 0.277765160064497
4930523C07Rik 0.0877889042640297 0.230025516776183 0.277772327699699
4933421O10Rik 0.0891214057135025 0.230203136477569 0.277958903117057
Phkg2 -0.101964737442132 0.230502568848424 0.278292509076536
Derl3 0.611692828956361 0.230806227138222 0.278631149617219
Cyp2c70 -0.292375991510283 0.230938337585317 0.278762649012592
Rce1 0.114551719436473 0.23107559720079 0.278900336880407
Esrp2 0.0649217384010616 0.231609739510275 0.279485051417017
Rnf128 0.0662262029844198 0.231612771726632 0.279485051417017
Klhl5 0.0688693713430308 0.231629773174386 0.279485051417017
Mpg 0.0793992954381184 0.231683724877977 0.279522102102706
Mkrn2 0.0917191377832922 0.231713443605693 0.279529911653136
Gm6768 0.185895280710151 0.232799745870609 0.280812212267436
Sirt6 0.0849818505385127 0.233249627708179 0.281326657290958
Ube2b -0.077098369661341 0.233637343729972 0.281766027314503
Slc12a7 0.137364335373505 0.233688878165301 0.281774119438844
4732465J04Rik -0.130584718586745 0.233690918350403 0.281774119438844
Sec61b 0.197811452739356 0.23376567170085 0.281835993804163
Cd52 0.142843822688431 0.233967641485374 0.282051216928483
Decr1 0.11985860881275 0.234188961385296 0.282289721397172
2310022B05Rik -0.126699434778595 0.234286865308141 0.282379428217941
Btf3 0.0960466568209233 0.234322095621689 0.282393585874004
Rab3a -0.100419697941824 0.234584763629191 0.282681810065239
Rps3a -0.0925458947640445 0.2347880194556 0.282898390175711
Cuedc2 0.0720152814284418 0.234938874976936 0.283051795571351
Odc1 0.149294937207824 0.235878341022417 0.284155184411397
Lyst 0.0894010316986262 0.236304364851824 0.284639886541439
Akr1e1 -0.0917369088199513 0.236368035822962 0.284688063979478
Ttc14 0.131702869963298 0.236418448848767 0.28472026513835
Gm5113 0.109742222808811 0.236796210282134 0.285146648171707
Mks1 0.0690664867619682 0.236850460907666 0.285183417684458
